0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
23~26,4,188569~241857,15,10,4,1,1,2~4,0,0,0,24~35,12~39,1.0
23~26,4,188569~241857,15,10,4,1,1,2~4,0,0,0,24~35,12~39,1.0
23~26,4,188569~241857,15,10,4,1,1,2~4,0,0,0,24~35,12~39,1.0
23~36,4,193586~218729,15,10,2~4,1,3,2~4,0,0,0,24~30,39,1.0
23~36,4,193586~218729,15,10,2~4,1,3,2~4,0,0,0,24~30,39,1.0
23~36,4,193586~218729,15,10,2~4,1,3,2~4,0,0,0,24~30,39,0.0
23~36,4,193586~218729,15,10,2~4,1,3,2~4,0,0,0,24~30,39,1.0
19~20,0,193416~199609,15,10,4,0,3,4,0,0,0,40,39,1.0
19~20,0,193416~199609,15,10,4,0,3,4,0,0,0,40,39,1.0
19~20,0,193416~199609,15,10,4,0,3,4,0,0,0,40,39,1.0
18~20,0,200061~203353,15,10,4,0,3,4,0,0,0,40,0~39,1.0
18~20,0,200061~203353,15,10,4,0,3,4,0,0,0,40,0~39,1.0
18~20,0,200061~203353,15,10,4,0,3,4,0,0,0,40,0~39,1.0
18~20,0,200061~203353,15,10,4,0,3,4,0,0,0,40,0~39,1.0
19~20,0,208066~242001,15,10,4,0,3,4,0,0,0,40,39,1.0
19~20,0,208066~242001,15,10,4,0,3,4,0,0,0,40,39,1.0
19~20,0,208066~242001,15,10,4,0,3,4,0,0,0,40,39,1.0
19~20,0,208066~242001,15,10,4,0,3,4,0,0,0,40,39,1.0
19~20,0,208066~242001,15,10,4,0,3,4,0,0,0,40,39,1.0
21~22,0,187581~199426,15,10,4,0,1~3,4,0,0,0,40,39,1.0
21~22,0,187581~199426,15,10,4,0,1~3,4,0,0,0,40,39,1.0
21~22,0,187581~199426,15,10,4,0,1~3,4,0,0,0,40,39,1.0
21~22,0,205940~211013,15,10,4,0,3,4,0,0,0,40,26~39,1.0
21~22,0,205940~211013,15,10,4,0,3,4,0,0,0,40,26~39,1.0
21~22,0,205940~211013,15,10,4,0,3,4,0,0,0,40,26~39,1.0
21~23,0,211968~234970,15,10,4,0,3,2~4,0,0,0,38~40,20~39,1.0
21~23,0,211968~234970,15,10,4,0,3,2~4,0,0,0,38~40,20~39,1.0
21~23,0,211968~234970,15,10,4,0,3,2~4,0,0,0,38~40,20~39,1.0
21~23,0,211968~234970,15,10,4,0,3,2~4,0,0,0,38~40,20~39,1.0
21~23,0,211968~234970,15,10,4,0,3,2~4,0,0,0,38~40,20~39,1.0
21~22,2,193130~218445,15,10,4,1,1~3,2~4,0,0,0,40,26~39,1.0
21~22,2,193130~218445,15,10,4,1,1~3,2~4,0,0,0,40,26~39,1.0
21~22,2,193130~218445,15,10,4,1,1~3,2~4,0,0,0,40,26~39,1.0
20~21,4,188612~215495,15,10,4,1,2~3,4,0,0,0,38~40,26~27,1.0
20~21,4,188612~215495,15,10,4,1,2~3,4,0,0,0,38~40,26~27,1.0
20~21,4,188612~215495,15,10,4,1,2~3,4,0,0,0,38~40,26~27,1.0
21,4,194096~211601,15,10,4,1,1~3,2~4,0,0,0,40,39,1.0
21,4,194096~211601,15,10,4,1,1~3,2~4,0,0,0,40,39,1.0
21,4,194096~211601,15,10,4,1,1~3,2~4,0,0,0,40,39,1.0
21,4,194096~211601,15,10,4,1,1~3,2~4,0,0,0,40,39,1.0
19~21,4,217418~225823,15,10,4,1,1~2,2~4,0,0,0,38~40,39,1.0
19~21,4,217418~225823,15,10,4,1,1~2,2~4,0,0,0,38~40,39,1.0
19~21,4,217418~225823,15,10,4,1,1~2,2~4,0,0,0,38~40,39,1.0
19~21,4,217418~225823,15,10,4,1,1~2,2~4,0,0,0,38~40,39,1.0
20~21,4,218215~248512,15,10,4,1,3,4,0,0,0,40,39,1.0
20~21,4,218215~248512,15,10,4,1,3,4,0,0,0,40,39,1.0
20~21,4,218215~248512,15,10,4,1,3,4,0,0,0,40,39,1.0
20~21,4,218215~248512,15,10,4,1,3,4,0,0,0,40,39,1.0
23,4,189013~211345,15,10,4,1,1~3,4,0,0,0,37~40,27~39,1.0
23,4,189013~211345,15,10,4,1,1~3,4,0,0,0,37~40,27~39,1.0
23,4,189013~211345,15,10,4,1,1~3,4,0,0,0,37~40,27~39,1.0
23,4,189013~211345,15,10,4,1,1~3,4,0,0,0,37~40,27~39,1.0
23,4,189013~211345,15,10,4,1,1~3,4,0,0,0,37~40,27~39,1.0
22~23,4,212888~247731,15,10,3~4,1,1~3,1~4,0,0,0,39~40,39,1.0
22~23,4,212888~247731,15,10,3~4,1,1~3,1~4,0,0,0,39~40,39,1.0
22~23,4,212888~247731,15,10,3~4,1,1~3,1~4,0,0,0,39~40,39,1.0
22~23,4,212888~247731,15,10,3~4,1,1~3,1~4,0,0,0,39~40,39,1.0
22~23,4,212888~247731,15,10,3~4,1,1~3,1~4,0,0,0,39~40,39,1.0
24~27,0~4,189399~204373,15,10,0~4,0~1,1,2~4,0,0,0,40,39,1.0
24~27,0~4,189399~204373,15,10,0~4,0~1,1,2~4,0,0,0,40,39,1.0
24~27,0~4,189399~204373,15,10,0~4,0~1,1,2~4,0,0,0,40,39,1.0
24~27,0~4,189399~204373,15,10,0~4,0~1,1,2~4,0,0,0,40,39,1.0
24~27,2~4,213977~235218,15,10,4,1,1,2~4,0,0,0,40,23~39,1.0
24~27,2~4,213977~235218,15,10,4,1,1,2~4,0,0,0,40,23~39,1.0
24~27,2~4,213977~235218,15,10,4,1,1,2~4,0,0,0,40,23~39,1.0
24~27,2~4,213977~235218,15,10,4,1,1,2~4,0,0,0,40,23~39,1.0
24~27,2~4,213977~235218,15,10,4,1,1,2~4,0,0,0,40,23~39,1.0
28~29,4,188236~201454,15,10,4,1,1,4,0,0,0,40,13~39,1.0
28~29,4,188236~201454,15,10,4,1,1,4,0,0,0,40,13~39,1.0
28~29,4,188236~201454,15,10,4,1,1,4,0,0,0,40,13~39,1.0
28~29,2~4,218650~234447,15,10,0~4,1,1,2~4,0,0,0,40,39,1.0
28~29,2~4,218650~234447,15,10,0~4,1,1,2~4,0,0,0,40,39,1.0
28~29,2~4,218650~234447,15,10,0~4,1,1,2~4,0,0,0,40,39,1.0
28~29,2~4,218650~234447,15,10,0~4,1,1,2~4,0,0,0,40,39,1.0
33,4,191856~214129,15,10,0,1,1,4,0,0,0,40,39,1.0
33,4,191856~214129,15,10,0,1,1,4,0,0,0,40,39,1.0
33,4,191856~214129,15,10,0,1,1,4,0,0,0,40,39,1.0
35~37,4,233322~236359,15,10,0,1,1,2~4,0,0,0,37~40,39,1.0
35~37,4,233322~236359,15,10,0,1,1,2~4,0,0,0,37~40,39,1.0
35~37,4,233322~236359,15,10,0,1,1,2~4,0,0,0,37~40,39,1.0
32~37,1~4,189382~243177,15,10,4,1,1,2~4,0,0,0,38~40,39,1.0
32~37,1~4,189382~243177,15,10,4,1,1,2~4,0,0,0,38~40,39,1.0
32~37,1~4,189382~243177,15,10,4,1,1,2~4,0,0,0,38~40,39,1.0
32~37,1~4,189382~243177,15,10,4,1,1,2~4,0,0,0,38~40,39,1.0
32~37,1~4,189382~243177,15,10,4,1,1,2~4,0,0,0,38~40,39,1.0
24,4,188073~193130,15,10,4,1,3,2~4,0,0,0,40,39,1.0
24,4,188073~193130,15,10,4,1,3,2~4,0,0,0,40,39,1.0
24,4,188073~193130,15,10,4,1,3,2~4,0,0,0,40,39,1.0
25~27,4,191177~199118,15,10,4,1,3,4,0,0,0,40,26~39,1.0
25~27,4,191177~199118,15,10,4,1,3,4,0,0,0,40,26~39,1.0
25~27,4,191177~199118,15,10,4,1,3,4,0,0,0,40,26~39,1.0
25~27,4,191177~199118,15,10,4,1,3,4,0,0,0,40,26~39,1.0
24~27,0~4,200381~231638,15,10,4,0~1,3,2~4,0,0,0,40,39,1.0
24~27,0~4,200381~231638,15,10,4,0~1,3,2~4,0,0,0,40,39,1.0
24~27,0~4,200381~231638,15,10,4,0~1,3,2~4,0,0,0,40,39,1.0
24~27,0~4,200381~231638,15,10,4,0~1,3,2~4,0,0,0,40,39,1.0
24~27,0~4,200381~231638,15,10,4,0~1,3,2~4,0,0,0,40,39,1.0
28,0~4,194087~220692,15,10,2~4,0~1,2~3,2~4,0,0,0,40,39,1.0
28,0~4,194087~220692,15,10,2~4,0~1,2~3,2~4,0,0,0,40,39,1.0
28,0~4,194087~220692,15,10,2~4,0~1,2~3,2~4,0,0,0,40,39,1.0
32~35,2~4,203357~242323,15,10,0~4,1,2~3,4,0,0,0,38~40,39,1.0
32~35,2~4,203357~242323,15,10,0~4,1,2~3,4,0,0,0,38~40,39,1.0
32~35,2~4,203357~242323,15,10,0~4,1,2~3,4,0,0,0,38~40,39,1.0
18~20,0,218171~245274,15,10,4,0,1~3,1~4,1,0,0,2~16,35~39,1.0
18~20,0,218171~245274,15,10,4,0,1~3,1~4,1,0,0,2~16,35~39,1.0
18~20,0,218171~245274,15,10,4,0,1~3,1~4,1,0,0,2~16,35~39,1.0
18~20,0,218171~245274,15,10,4,0,1~3,1~4,1,0,0,2~16,35~39,1.0
18~20,0,218171~245274,15,10,4,0,1~3,1~4,1,0,0,2~16,35~39,1.0
18~20,0,191140~236276,15,10,4,0,3,4,1,0,0,20~24,2~39,1.0
18~20,0,191140~236276,15,10,4,0,3,4,1,0,0,20~24,2~39,1.0
18~20,0,191140~236276,15,10,4,0,3,4,1,0,0,20~24,2~39,1.0
18~20,0,191140~236276,15,10,4,0,3,4,1,0,0,20~24,2~39,1.0
18~20,0,191140~236276,15,10,4,0,3,4,1,0,0,20~24,2~39,1.0
22~28,0,192257~224238,15,10,2~4,0,0~3,4,1,0,0,2~12,39,1.0
22~28,0,192257~224238,15,10,2~4,0,0~3,4,1,0,0,2~12,39,1.0
22~28,0,192257~224238,15,10,2~4,0,0~3,4,1,0,0,2~12,39,1.0
21~23,0,214635~243190,15,10,4,0,3,1~4,1,0,0,20~24,3~39,1.0
21~23,0,214635~243190,15,10,4,0,3,1~4,1,0,0,20~24,3~39,1.0
21~23,0,214635~243190,15,10,4,0,3,1~4,1,0,0,20~24,3~39,1.0
21~23,0,214635~243190,15,10,4,0,3,1~4,1,0,0,20~24,3~39,1.0
19~20,0,197057~229826,15,10,4,0,3,2~4,1,0,0,25~30,39,1.0
19~20,0,197057~229826,15,10,4,0,3,2~4,1,0,0,25~30,39,1.0
19~20,0,197057~229826,15,10,4,0,3,2~4,1,0,0,25~30,39,1.0
19~20,0,197057~229826,15,10,4,0,3,2~4,1,0,0,25~30,39,1.0
18~20,0,190290~235442,15,10,4,0,3,4,1,0,0,33~35,39,1.0
18~20,0,190290~235442,15,10,4,0,3,4,1,0,0,33~35,39,1.0
18~20,0,190290~235442,15,10,4,0,3,4,1,0,0,33~35,39,1.0
18~20,0,190290~235442,15,10,4,0,3,4,1,0,0,33~35,39,1.0
18~20,0,190290~235442,15,10,4,0,3,4,1,0,0,33~35,39,1.0
21,0,201418~234838,15,10,4,0,3,2~4,1,0,0,25~30,23~39,1.0
21,0,201418~234838,15,10,4,0,3,2~4,1,0,0,25~30,23~39,1.0
21,0,201418~234838,15,10,4,0,3,2~4,1,0,0,25~30,23~39,1.0
21,0,201418~234838,15,10,4,0,3,2~4,1,0,0,25~30,23~39,1.0
23~27,0,188711~238087,15,10,0~4,0,1~3,4,1,0,0,25~30,8~39,1.0
23~27,0,188711~238087,15,10,0~4,0,1~3,4,1,0,0,25~30,8~39,1.0
23~27,0,188711~238087,15,10,0~4,0,1~3,4,1,0,0,25~30,8~39,1.0
18~20,0,192321~208874,15,10,4,0,3,4,1,0,0,40,39,1.0
18~20,0,192321~208874,15,10,4,0,3,4,1,0,0,40,39,1.0
18~20,0,192321~208874,15,10,4,0,3,4,1,0,0,40,39,1.0
18~20,0,192321~208874,15,10,4,0,3,4,1,0,0,40,39,1.0
18~19,0,221312~243203,15,10,4,0,2~3,4,1,0,0,40,33~39,1.0
18~19,0,221312~243203,15,10,4,0,2~3,4,1,0,0,40,33~39,1.0
18~19,0,221312~243203,15,10,4,0,2~3,4,1,0,0,40,33~39,1.0
18~19,0,221312~243203,15,10,4,0,2~3,4,1,0,0,40,33~39,1.0
18~19,0,221312~243203,15,10,4,0,2~3,4,1,0,0,40,33~39,1.0
21~22,0,186452~205939,15,10,4,0,3,4,1,0,0,36~40,39,1.0
21~22,0,186452~205939,15,10,4,0,3,4,1,0,0,36~40,39,1.0
21~22,0,186452~205939,15,10,4,0,3,4,1,0,0,36~40,39,1.0
21~22,0,186452~205939,15,10,4,0,3,4,1,0,0,36~40,39,1.0
21~22,0,216867~243190,15,10,4,0,2~3,1~4,1,0,0,40,3~39,1.0
21~22,0,216867~243190,15,10,4,0,2~3,1~4,1,0,0,40,3~39,1.0
21~22,0,216867~243190,15,10,4,0,2~3,1~4,1,0,0,40,3~39,1.0
21~22,0,216867~243190,15,10,4,0,2~3,1~4,1,0,0,40,3~39,1.0
21~22,0,216867~243190,15,10,4,0,2~3,1~4,1,0,0,40,3~39,1.0
23,0,191910~234108,15,10,4,0,1~3,4,1,0,0,40,39,1.0
23,0,191910~234108,15,10,4,0,1~3,4,1,0,0,40,39,1.0
23,0,191910~234108,15,10,4,0,1~3,4,1,0,0,40,39,1.0
25~27,0,200681~237865,15,10,0~4,0,3,2~4,1,0,0,40,0~39,1.0
25~27,0,200681~237865,15,10,0~4,0,3,2~4,1,0,0,40,0~39,1.0
25~27,0,200681~237865,15,10,0~4,0,3,2~4,1,0,0,40,0~39,1.0
29~35,0,188675~212529,15,10,0~4,0,0~3,1~2,1,0,0,40,30~39,1.0
29~35,0,188675~212529,15,10,0~4,0,0~3,1~2,1,0,0,40,30~39,0.0
29~35,0,188675~212529,15,10,0~4,0,0~3,1~2,1,0,0,40,30~39,1.0
30~33,0,186824~227160,15,10,0~4,0,0~3,4,1,0,0,40,39,1.0
30~33,0,186824~227160,15,10,0~4,0,0~3,4,1,0,0,40,39,1.0
30~33,0,186824~227160,15,10,0~4,0,0~3,4,1,0,0,40,39,1.0
24~28,4,223464~239663,15,10,2,1,0,4,1,0,0,15~40,39,0.0
24~28,4,223464~239663,15,10,2,1,0,4,1,0,0,15~40,39,1.0
24~28,4,223464~239663,15,10,2,1,0,4,1,0,0,15~40,39,1.0
24~28,4,223464~239663,15,10,2,1,0,4,1,0,0,15~40,39,0.0
24~28,4,223464~239663,15,10,2,1,0,4,1,0,0,15~40,39,1.0
31~32,4,187560~232475,15,10,2,1,0,4,1,0,0,40,26~39,1.0
31~32,4,187560~232475,15,10,2,1,0,4,1,0,0,40,26~39,1.0
31~32,4,187560~232475,15,10,2,1,0,4,1,0,0,40,26~39,1.0
31~32,4,187560~232475,15,10,2,1,0,4,1,0,0,40,26~39,1.0
33~34,1~4,193036~235124,15,10,2,1,0,2~4,1,0,0,40,0~39,0.0
33~34,1~4,193036~235124,15,10,2,1,0,2~4,1,0,0,40,0~39,0.0
33~34,1~4,193036~235124,15,10,2,1,0,2~4,1,0,0,40,0~39,1.0
33~34,1~4,193036~235124,15,10,2,1,0,2~4,1,0,0,40,0~39,0.0
33~34,1~4,193036~235124,15,10,2,1,0,2~4,1,0,0,40,0~39,1.0
35~37,1~4,188069~238342,15,10,0~2,1,0~1,4,1,0,0,38~40,30~39,1.0
35~37,1~4,188069~238342,15,10,0~2,1,0~1,4,1,0,0,38~40,30~39,0.0
35~37,1~4,188069~238342,15,10,0~2,1,0~1,4,1,0,0,38~40,30~39,1.0
35~37,1~4,188069~238342,15,10,0~2,1,0~1,4,1,0,0,38~40,30~39,0.0
19~29,2~4,189590~225775,15,10,4,1,1,3~4,1,0,0,30~40,7~39,1.0
19~29,2~4,189590~225775,15,10,4,1,1,3~4,1,0,0,30~40,7~39,1.0
19~29,2~4,189590~225775,15,10,4,1,1,3~4,1,0,0,30~40,7~39,1.0
19~29,2~4,189590~225775,15,10,4,1,1,3~4,1,0,0,30~40,7~39,1.0
30~34,1~4,194740~247328,15,10,4,1,1,3~4,1,0,0,35~40,0~39,1.0
30~34,1~4,194740~247328,15,10,4,1,1,3~4,1,0,0,35~40,0~39,1.0
30~34,1~4,194740~247328,15,10,4,1,1,3~4,1,0,0,35~40,0~39,1.0
30~34,1~4,194740~247328,15,10,4,1,1,3~4,1,0,0,35~40,0~39,1.0
19~20,2~4,197377~202184,15,10,4,1,3,2~4,1,0,0,15~20,39,1.0
19~20,2~4,197377~202184,15,10,4,1,3,2~4,1,0,0,15~20,39,1.0
19~20,2~4,197377~202184,15,10,4,1,3,2~4,1,0,0,15~20,39,1.0
18~20,4,195770~237646,15,10,4,1,3,4,1,0,0,26~30,39,1.0
18~20,4,195770~237646,15,10,4,1,3,4,1,0,0,26~30,39,1.0
18~20,4,195770~237646,15,10,4,1,3,4,1,0,0,26~30,39,1.0
18~20,4,195770~237646,15,10,4,1,3,4,1,0,0,26~30,39,1.0
21~27,4,214542~241367,15,10,4,1,3,4,1,0,0,10~20,39,1.0
21~27,4,214542~241367,15,10,4,1,3,4,1,0,0,10~20,39,1.0
21~27,4,214542~241367,15,10,4,1,3,4,1,0,0,10~20,39,1.0
21~22,4,192289~208946,15,10,4,1,3,4,1,0,0,25~30,33~39,1.0
21~22,4,192289~208946,15,10,4,1,3,4,1,0,0,25~30,33~39,1.0
21~22,4,192289~208946,15,10,4,1,3,4,1,0,0,25~30,33~39,1.0
21~22,4,190227~203715,15,10,4,1,3,4,1,0,0,35~40,39,1.0
21~22,4,190227~203715,15,10,4,1,3,4,1,0,0,35~40,39,1.0
21~22,4,190227~203715,15,10,4,1,3,4,1,0,0,35~40,39,1.0
21~22,4,206861~239954,15,10,4,1,2~3,4,1,0,0,40,39,1.0
21~22,4,206861~239954,15,10,4,1,2~3,4,1,0,0,40,39,1.0
21~22,4,206861~239954,15,10,4,1,2~3,4,1,0,0,40,39,1.0
21~22,4,206861~239954,15,10,4,1,2~3,4,1,0,0,40,39,1.0
23,4,204141~238831,15,10,4,1,3,4,1,0,0,32~40,39,1.0
23,4,204141~238831,15,10,4,1,3,4,1,0,0,32~40,39,1.0
23,4,204141~238831,15,10,4,1,3,4,1,0,0,32~40,39,1.0
26~37,1~4,190228~245628,15,10,4,1,2~3,4,1,0,0,40,26~39,1.0
26~37,1~4,190228~245628,15,10,4,1,2~3,4,1,0,0,40,26~39,1.0
26~37,1~4,190228~245628,15,10,4,1,2~3,4,1,0,0,40,26~39,1.0
26~37,1~4,190228~245628,15,10,4,1,2~3,4,1,0,0,40,26~39,0.0
23~25,4,190628~210797,15,10,2,3,0,4,1,0,0,40,4~39,1.0
23~25,4,190628~210797,15,10,2,3,0,4,1,0,0,40,4~39,1.0
23~25,4,190628~210797,15,10,2,3,0,4,1,0,0,40,4~39,1.0
24~26,4,222539~229773,15,10,2,3,0,4,1,0,0,35~40,39,1.0
24~26,4,222539~229773,15,10,2,3,0,4,1,0,0,35~40,39,0.0
24~26,4,222539~229773,15,10,2,3,0,4,1,0,0,35~40,39,1.0
24~26,4,222539~229773,15,10,2,3,0,4,1,0,0,35~40,39,1.0
28~29,4,188675~224215,15,10,0~2,3,0~1,2~4,1,0,0,40,23~39,1.0
28~29,4,188675~224215,15,10,0~2,3,0~1,2~4,1,0,0,40,23~39,0.0
28~29,4,188675~224215,15,10,0~2,3,0~1,2~4,1,0,0,40,23~39,0.0
28~29,4,188675~224215,15,10,0~2,3,0~1,2~4,1,0,0,40,23~39,1.0
28~29,4,188675~224215,15,10,0~2,3,0~1,2~4,1,0,0,40,23~39,1.0
30~31,4,191834~208881,15,10,2,3,0,4,1,0,0,40,39,0.0
30~31,4,191834~208881,15,10,2,3,0,4,1,0,0,40,39,1.0
30~31,4,191834~208881,15,10,2,3,0,4,1,0,0,40,39,0.0
30~31,4,191834~208881,15,10,2,3,0,4,1,0,0,40,39,1.0
30~31,4,210851~248584,15,10,2,3,0,4,1,0,0,40,39,1.0
30~31,4,210851~248584,15,10,2,3,0,4,1,0,0,40,39,0.0
30~31,4,210851~248584,15,10,2,3,0,4,1,0,0,40,39,1.0
30~31,4,210851~248584,15,10,2,3,0,4,1,0,0,40,39,1.0
32~34,4,192900~200246,15,10,2,3,0,4,1,0,0,40,39,1.0
32~34,4,192900~200246,15,10,2,3,0,4,1,0,0,40,39,0.0
32~34,4,192900~200246,15,10,2,3,0,4,1,0,0,40,39,0.0
33~34,4,213887~226702,15,10,2,3,0,2~4,1,0,0,40,39,1.0
33~34,4,213887~226702,15,10,2,3,0,2~4,1,0,0,40,39,1.0
33~34,4,213887~226702,15,10,2,3,0,2~4,1,0,0,40,39,1.0
35~36,2~4,191779~241306,15,10,2,3,0,4,1,0,0,40,24~39,1.0
35~36,2~4,191779~241306,15,10,2,3,0,4,1,0,0,40,24~39,1.0
35~36,2~4,191779~241306,15,10,2,3,0,4,1,0,0,40,24~39,0.0
35~36,2~4,191779~241306,15,10,2,3,0,4,1,0,0,40,24~39,0.0
35~36,2~4,191779~241306,15,10,2,3,0,4,1,0,0,40,24~39,0.0
37,4,187748~208358,15,10,2,3,0,4,1,0,0,35~40,39,1.0
37,4,187748~208358,15,10,2,3,0,4,1,0,0,35~40,39,0.0
37,4,187748~208358,15,10,2,3,0,4,1,0,0,35~40,39,0.0
37,4,224406~232036,15,10,2,3,0,4,1,0,0,40,39,1.0
37,4,224406~232036,15,10,2,3,0,4,1,0,0,40,39,1.0
37,4,224406~232036,15,10,2,3,0,4,1,0,0,40,39,1.0
20~22,4,202373~228709,15,10,2,5~6,0,2~4,1,0,0,20~40,39,1.0
20~22,4,202373~228709,15,10,2,5~6,0,2~4,1,0,0,20~40,39,1.0
20~22,4,202373~228709,15,10,2,5~6,0,2~4,1,0,0,20~40,39,1.0
24~25,4,192017~214555,15,10,2,4~6,0,4,1,0,0,30~40,39,1.0
24~25,4,192017~214555,15,10,2,4~6,0,4,1,0,0,30~40,39,1.0
24~25,4,192017~214555,15,10,2,4~6,0,4,1,0,0,30~40,39,1.0
27~29,4,190391~203797,15,10,2,4~6,0,2~4,1,0,0,40,39,0.0
27~29,4,190391~203797,15,10,2,4~6,0,2~4,1,0,0,40,39,1.0
27~29,4,190391~203797,15,10,2,4~6,0,2~4,1,0,0,40,39,1.0
26~28,4,209384~221317,15,10,2,6,0,4,1,0,0,40,26~39,1.0
26~28,4,209384~221317,15,10,2,6,0,4,1,0,0,40,26~39,0.0
26~28,4,209384~221317,15,10,2,6,0,4,1,0,0,40,26~39,1.0
26~28,4,209384~221317,15,10,2,6,0,4,1,0,0,40,26~39,1.0
31~37,4,216845~239781,13~15,1~10,2,4~5,0,4,1,0,0,40,5~26,1.0
31~37,4,216845~239781,13~15,1~10,2,4~5,0,4,1,0,0,40,5~26,0.0
31~37,4,216845~239781,13~15,1~10,2,4~5,0,4,1,0,0,40,5~26,1.0
30~33,4,190511~241885,15,10,2,4~5,0,4,1,0,0,40,39,0.0
30~33,4,190511~241885,15,10,2,4~5,0,4,1,0,0,40,39,0.0
30~33,4,190511~241885,15,10,2,4~5,0,4,1,0,0,40,39,0.0
30~33,4,190511~241885,15,10,2,4~5,0,4,1,0,0,40,39,1.0
31~37,4,188246~228598,15,10,2,6,0,3~4,1,0,0,40,26~39,1.0
31~37,4,188246~228598,15,10,2,6,0,3~4,1,0,0,40,26~39,0.0
31~37,4,188246~228598,15,10,2,6,0,3~4,1,0,0,40,26~39,1.0
30~36,1~4,198183~234994,15,10,0,4,1,2~4,0~1,0,0,4~40,39,1.0
30~36,1~4,198183~234994,15,10,0,4,1,2~4,0~1,0,0,4~40,39,1.0
30~36,1~4,198183~234994,15,10,0,4,1,2~4,0~1,0,0,4~40,39,1.0
20~23,1~4,190963~246250,15,10,4,3~4,1,4,0,0,0,30~40,39,1.0
20~23,1~4,190963~246250,15,10,4,3~4,1,4,0,0,0,30~40,39,1.0
20~23,1~4,190963~246250,15,10,4,3~4,1,4,0,0,0,30~40,39,1.0
20~23,1~4,190963~246250,15,10,4,3~4,1,4,0,0,0,30~40,39,1.0
20~23,1~4,190963~246250,15,10,4,3~4,1,4,0,0,0,30~40,39,1.0
22~23,4,187592~245866,15,10,4,3~4,1,4,1,0,0,30~40,39,1.0
22~23,4,187592~245866,15,10,4,3~4,1,4,1,0,0,30~40,39,1.0
22~23,4,187592~245866,15,10,4,3~4,1,4,1,0,0,30~40,39,1.0
22~23,4,187592~245866,15,10,4,3~4,1,4,1,0,0,30~40,39,1.0
24~27,1~4,187540~228724,15,10,4,2~3,1,4,1,0,0,40,39,1.0
24~27,1~4,187540~228724,15,10,4,2~3,1,4,1,0,0,40,39,1.0
24~27,1~4,187540~228724,15,10,4,2~3,1,4,1,0,0,40,39,1.0
24~27,1~4,187540~228724,15,10,4,2~3,1,4,1,0,0,40,39,1.0
24~28,1~4,192201~236418,15,10,3~4,4,1,2~4,0~1,0,0,20~40,39,1.0
24~28,1~4,192201~236418,15,10,3~4,4,1,2~4,0~1,0,0,20~40,39,1.0
24~28,1~4,192201~236418,15,10,3~4,4,1,2~4,0~1,0,0,20~40,39,1.0
24~28,1~4,192201~236418,15,10,3~4,4,1,2~4,0~1,0,0,20~40,39,1.0
24~28,1~4,192201~236418,15,10,3~4,4,1,2~4,0~1,0,0,20~40,39,1.0
31~33,4,188362~239150,15,10,4,3,1,2~4,1,0,0,40,39,1.0
31~33,4,188362~239150,15,10,4,3,1,2~4,1,0,0,40,39,1.0
31~33,4,188362~239150,15,10,4,3,1,2~4,1,0,0,40,39,1.0
31~33,4,188362~239150,15,10,4,3,1,2~4,1,0,0,40,39,1.0
31~33,4,188362~239150,15,10,4,3,1,2~4,1,0,0,40,39,1.0
34~36,4,191291~234271,15,10,4,3,1,1~4,0~1,0,0,40,25~39,1.0
34~36,4,191291~234271,15,10,4,3,1,1~4,0~1,0,0,40,25~39,1.0
34~36,4,191291~234271,15,10,4,3,1,1~4,0~1,0,0,40,25~39,1.0
34~36,4,191291~234271,15,10,4,3,1,1~4,0~1,0,0,40,25~39,1.0
34~36,4,191291~234271,15,10,4,3,1,1~4,0~1,0,0,40,25~39,1.0
29~31,4,213714~243678,15,10,4,4,1,4,0,0,0,40,39,1.0
29~31,4,213714~243678,15,10,4,4,1,4,0,0,0,40,39,1.0
29~31,4,213714~243678,15,10,4,4,1,4,0,0,0,40,39,1.0
33~37,4,190174~240979,15,10,4,4,1,4,0~1,0,0,40,39,1.0
33~37,4,190174~240979,15,10,4,4,1,4,0~1,0,0,40,39,1.0
33~37,4,190174~240979,15,10,4,4,1,4,0~1,0,0,40,39,1.0
21~30,4,193598~243368,13~15,1~10,4,5~6,1,2~4,1,0,0,25~40,26~28,1.0
21~30,4,193598~243368,13~15,1~10,4,5~6,1,2~4,1,0,0,25~40,26~28,1.0
21~30,4,193598~243368,13~15,1~10,4,5~6,1,2~4,1,0,0,25~40,26~28,1.0
21~30,4,193598~243368,13~15,1~10,4,5~6,1,2~4,1,0,0,25~40,26~28,1.0
21~30,4,193598~243368,13~15,1~10,4,5~6,1,2~4,1,0,0,25~40,26~28,1.0
20~27,4,191230~231286,15,10,4,6,1,2~4,1,0,0,15~25,39,1.0
20~27,4,191230~231286,15,10,4,6,1,2~4,1,0,0,15~25,39,1.0
20~27,4,191230~231286,15,10,4,6,1,2~4,1,0,0,15~25,39,1.0
20~26,4,199224~247025,15,10,4,6,1,4,1,0,0,30~40,39,1.0
20~26,4,199224~247025,15,10,4,6,1,4,1,0,0,30~40,39,1.0
20~26,4,199224~247025,15,10,4,6,1,4,1,0,0,30~40,39,1.0
20~23,4,194686~217961,15,10,4,4~6,2~3,4,0~1,0,0,10~15,39,1.0
20~23,4,194686~217961,15,10,4,4~6,2~3,4,0~1,0,0,10~15,39,1.0
20~23,4,194686~217961,15,10,4,4~6,2~3,4,0~1,0,0,10~15,39,1.0
